Województwo,Miejscowość,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Kod punktu pomiarowego,Czas odniesienia,Laeq po korekcie [dB]
lubelskie,Biała Podlaska,Biała Podlaska ul. Narutowicza 48,"23,123944","52,033611","Państwowy monitoring środowiska, art. 26 Poś",2018-07-16 06:00:00,2018-07-17 06:00:00,Biała Podlaska ul. Narutowicza 48,D_06_000200_001,Dzień 12h,"66,3"
lubelskie,Biała Podlaska,Biała Podlaska ul. Narutowicza 48,"23,123944","52,033611","Państwowy monitoring środowiska, art. 26 Poś",2018-07-16 06:00:00,2018-07-17 06:00:00,Biała Podlaska ul. Narutowicza 48,D_06_000200_001,Dzień 16h,"65,9"
lubelskie,Biała Podlaska,Biała Podlaska ul. Narutowicza 48,"23,123944","52,033611","Państwowy monitoring środowiska, art. 26 Poś",2018-07-16 06:00:00,2018-07-17 06:00:00,Biała Podlaska ul. Narutowicza 48,D_06_000200_001,Noc 8h,"57,3"
lubelskie,Biała Podlaska,Biała Podlaska ul. Narutowicza 48,"23,123944","52,033611","Państwowy monitoring środowiska, art. 26 Poś",2018-07-16 06:00:00,2018-07-17 06:00:00,Biała Podlaska ul. Narutowicza 48,D_06_000200_001,Wieczór 4h,"64,4"
lubelskie,Biała Podlaska,Biała Podlaska ul. Narutowicza 48,"23,123944","52,033611","Państwowy monitoring środowiska, art. 26 Poś",2018-09-13 06:00:00,2018-09-14 06:00:00,Biała Podlaska ul. Narutowicza 48,D_06_000200_001,Dzień 12h,"65,2"
lubelskie,Biała Podlaska,Biała Podlaska ul. Narutowicza 48,"23,123944","52,033611","Państwowy monitoring środowiska, art. 26 Poś",2018-09-13 06:00:00,2018-09-14 06:00:00,Biała Podlaska ul. Narutowicza 48,D_06_000200_001,Dzień 16h,"65,5"
lubelskie,Biała Podlaska,Biała Podlaska ul. Narutowicza 48,"23,123944","52,033611","Państwowy monitoring środowiska, art. 26 Poś",2018-09-13 06:00:00,2018-09-14 06:00:00,Biała Podlaska ul. Narutowicza 48,D_06_000200_001,Noc 8h,"59,3"
lubelskie,Biała Podlaska,Biała Podlaska ul. Narutowicza 48,"23,123944","52,033611","Państwowy monitoring środowiska, art. 26 Poś",2018-09-13 06:00:00,2018-09-14 06:00:00,Biała Podlaska ul. Narutowicza 48,D_06_000200_001,Wieczór 4h,"66,1"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-19 06:00:00,2018-06-20 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Dzień 12h,64
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-19 06:00:00,2018-06-20 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Dzień 16h,"63,3"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-19 06:00:00,2018-06-20 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Noc 8h,"54,6"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-19 06:00:00,2018-06-20 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Wieczór 4h,"60,2"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-07-06 06:00:00,2018-07-07 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Dzień 12h,"62,7"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-07-06 06:00:00,2018-07-07 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Dzień 16h,"62,2"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-07-06 06:00:00,2018-07-07 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Noc 8h,"54,6"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-07-06 06:00:00,2018-07-07 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Wieczór 4h,"60,4"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-11-20 06:00:00,2018-11-21 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Dzień 12h,"63,6"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-11-20 06:00:00,2018-11-21 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Dzień 16h,"63,1"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-11-20 06:00:00,2018-11-21 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Noc 8h,"54,7"
lubelskie,Biała Podlaska,Biała Podlaska ul. Sidorska 10,"23,126361","52,023667","Państwowy monitoring środowiska, art. 26 Poś",2018-11-20 06:00:00,2018-11-21 06:00:00,Biała Podlaska ul. Sidorska 10,D_06_000199_001,Wieczór 4h,"60,9"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-05-15 06:00:00,2018-05-16 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Dzień 12h,"64,5"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-05-15 06:00:00,2018-05-16 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Dzień 16h,"64,1"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-05-15 06:00:00,2018-05-16 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Noc 8h,"55,4"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-05-15 06:00:00,2018-05-16 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Wieczór 4h,"62,9"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-08-22 06:00:00,2018-08-23 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Dzień 12h,"63,6"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-08-22 06:00:00,2018-08-23 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Dzień 16h,"63,5"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-08-22 06:00:00,2018-08-23 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Noc 8h,"56,5"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-08-22 06:00:00,2018-08-23 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Wieczór 4h,"63,2"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-12-12 06:00:00,2018-12-13 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Dzień 12h,"66,1"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-12-12 06:00:00,2018-12-13 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Dzień 16h,"65,8"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-12-12 06:00:00,2018-12-13 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Noc 8h,"58,1"
lubelskie,Biała Podlaska,Biała Podlaska ul. Warszawska 13,"23,113472","52,032472","Państwowy monitoring środowiska, art. 26 Poś",2018-12-12 06:00:00,2018-12-13 06:00:00,Biała Podlaska ul. Warszawska 13,D_06_000204_001,Wieczór 4h,"64,9"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-13 06:00:00,2018-06-14 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 12h,"67,2"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-13 06:00:00,2018-06-14 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 16h,"66,9"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-13 06:00:00,2018-06-14 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Noc 8h,"60,2"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-13 06:00:00,2018-06-14 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Wieczór 4h,66
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-14 06:00:00,2018-06-15 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 12h,67
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-14 06:00:00,2018-06-15 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 16h,"66,8"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-14 06:00:00,2018-06-15 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Noc 8h,"60,9"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-14 06:00:00,2018-06-15 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Wieczór 4h,66
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-16 06:00:00,2018-06-17 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 12h,"66,5"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-16 06:00:00,2018-06-17 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 16h,"66,3"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-16 06:00:00,2018-06-17 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Noc 8h,"61,8"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-06-16 06:00:00,2018-06-17 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Wieczór 4h,"65,8"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-07-07 06:00:00,2018-07-08 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 12h,"56,6"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-07-07 06:00:00,2018-07-08 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 16h,"57,6"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-07-07 06:00:00,2018-07-08 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Noc 8h,"54,2"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-07-07 06:00:00,2018-07-08 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Wieczór 4h,"59,7"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-08-28 06:00:00,2018-08-29 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 12h,"66,4"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-08-28 06:00:00,2018-08-29 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 16h,"66,4"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-08-28 06:00:00,2018-08-29 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Noc 8h,"60,1"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-08-28 06:00:00,2018-08-29 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Wieczór 4h,"66,3"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-01 06:00:00,2018-09-02 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 12h,"65,5"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-01 06:00:00,2018-09-02 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 16h,"65,3"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-01 06:00:00,2018-09-02 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Noc 8h,"60,6"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-01 06:00:00,2018-09-02 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Wieczór 4h,"64,5"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-11 06:00:00,2018-09-12 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 12h,"64,1"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-11 06:00:00,2018-09-12 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 16h,"64,3"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-11 06:00:00,2018-09-12 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Noc 8h,"61,7"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-11 06:00:00,2018-09-12 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Wieczór 4h,65
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-12 06:00:00,2018-09-13 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 12h,"64,9"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-12 06:00:00,2018-09-13 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Dzień 16h,"65,6"
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-12 06:00:00,2018-09-13 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Noc 8h,62
lubelskie,Biała Podlaska,Biała Podlaska ul. Zamkowa5,"23,114556","52,034667","Państwowy monitoring środowiska, art. 26 Poś",2018-09-12 06:00:00,2018-09-13 06:00:00,Biała Podlaska ul. Zamkowa 5,D_06_000196_001,Wieczór 4h,"67,1"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-06-13 06:00:00,2018-06-14 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Dzień 12h,"69,2"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-06-13 06:00:00,2018-06-14 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Dzień 16h,"68,7"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-06-13 06:00:00,2018-06-14 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Noc 8h,"63,7"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-06-13 06:00:00,2018-06-14 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Wieczór 4h,"66,8"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-08-29 06:00:00,2018-08-30 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Dzień 12h,"69,8"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-08-29 06:00:00,2018-08-30 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Dzień 16h,"69,4"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-08-29 06:00:00,2018-08-30 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Noc 8h,"63,2"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-08-29 06:00:00,2018-08-30 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Wieczór 4h,"67,7"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-10-17 06:00:00,2018-10-18 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Dzień 12h,"69,9"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-10-17 06:00:00,2018-10-18 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Dzień 16h,"69,3"
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-10-17 06:00:00,2018-10-18 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Noc 8h,63
lubelskie,Bodaczów,"Bodaczów 127, DK 74","23,048889","50,717861","Państwowy monitoring środowiska, art. 26 Poś",2018-10-17 06:00:00,2018-10-18 06:00:00,"Bodaczów 127, DK 74",D_06_000191_001,Wieczór 4h,67
lubelskie,Bykowszczyzna,Bykowszczyzna 12,"22,468922","51,607806",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2018-05-08 14:00:00,2018-05-09 14:00:00,Droga ekspresowa S19 w ciągu obwodnicy m. Kock w m. Bykowszczyzna,D_06_000257_001,Dzień 16h,54
lubelskie,Bykowszczyzna,Bykowszczyzna 12,"22,468922","51,607806",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2018-05-08 14:00:00,2018-05-09 14:00:00,Droga ekspresowa S19 w ciągu obwodnicy m. Kock w m. Bykowszczyzna,D_06_000257_001,Noc 8h,53
lubelskie,Chodel,"Chodel, ul. Leśna 31","22,124667","51,115111",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2018-09-24 15:00:00,2018-09-25 15:00:00,Droga Wojewódzka nr 747 w m. Chodel,D_06_000231_001,Dzień 16h,"49,8"
lubelskie,Chodel,"Chodel, ul. Leśna 31","22,124667","51,115111",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2018-09-24 15:00:00,2018-09-25 15:00:00,Droga Wojewódzka nr 747 w m. Chodel,D_06_000231_001,Noc 8h,"43,2"
lubelskie,Ciecierzyn,Ciecierzyn 115A,"22,604222","51,298703",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-06-27 22:00:00,2018-06-28 22:00:00,"droga S17/S12 - węzeł Rudnik, Ciecierzyn 109, 115",D_06_000038_002,Dzień 16h,"51,3"
lubelskie,Ciecierzyn,Ciecierzyn 115A,"22,604222","51,298703",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-06-27 22:00:00,2018-06-28 22:00:00,"droga S17/S12 - węzeł Rudnik, Ciecierzyn 109, 115",D_06_000038_002,Noc 8h,"48,1"
lubelskie,Długie,Długie 40A,"22,652917","51,272611",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-08-01 10:00:00,2018-08-02 10:00:00,Droga S12 w m. Długie,D_06_000232_001,Dzień 16h,"57,1"
lubelskie,Długie,Długie 40A,"22,652917","51,272611",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-08-01 10:00:00,2018-08-02 10:00:00,Droga S12 w m. Długie,D_06_000232_001,Noc 8h,"57,3"
lubelskie,Dąbrowica,Dąbrowica 22L,"22,437583","51,273667",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-09-15 22:00:00,2018-09-16 22:00:00,Droga S19 odcinek Węzeł Szerokie - Węzeł Sławinek,D_06_000206_003,Dzień 16h,"56,8"
lubelskie,Dąbrowica,Dąbrowica 22L,"22,437583","51,273667",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-09-15 22:00:00,2018-09-16 22:00:00,Droga S19 odcinek Węzeł Szerokie - Węzeł Sławinek,D_06_000206_003,Noc 8h,"64,9"
lubelskie,Dąbrowica,Dąbrowica 25B,"22,446444","51,278361",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-07-02 22:00:00,2018-07-03 22:00:00,Droga S19 odcinek Węzeł Szerokie - Węzeł Sławinek,D_06_000206_002,Dzień 16h,"56,3"
lubelskie,Dąbrowica,Dąbrowica 25B,"22,446444","51,278361",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-07-02 22:00:00,2018-07-03 22:00:00,Droga S19 odcinek Węzeł Szerokie - Węzeł Sławinek,D_06_000206_002,Noc 8h,"52,7"
lubelskie,Dąbrowica,Dąbrowica 28D,"22,446431","51,278369",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-06-21 22:00:00,2018-06-22 22:00:00,Droga S19 odcinek Węzeł Szerokie - Węzeł Sławinek,D_06_000206_001,Dzień 16h,"53,9"
lubelskie,Dąbrowica,Dąbrowica 28D,"22,446431","51,278369",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-06-21 22:00:00,2018-06-22 22:00:00,Droga S19 odcinek Węzeł Szerokie - Węzeł Sławinek,D_06_000206_001,Noc 8h,"51,4"
