Województwo,Miejscowość,Kod punktu pomiarowego,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Czas odniesienia,Laeq po korekcie [dB]
śląskie,Gliwice,D_24_000596_008,PD01/ ul. Przyszowska 25,"18,636694","50,338461",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, ul. Przyszowska na odcinku od ul. Wolności do ul. Zygmuntowskiej",Dzień 16h,"64,4"
śląskie,Gliwice,D_24_000596_008,PD01/ ul. Przyszowska 25,"18,636694","50,338461",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, ul. Przyszowska na odcinku od ul. Wolności do ul. Zygmuntowskiej",Noc 8h,"57,5"
śląskie,Gliwice,D_24_000597_001,PD02/ul. I. Daszyńskiego 337,"18,609894","50,284442",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, ul. I. Daszyńskiego na odcinku od ul. Traktorzystów do ul. Słonecznej",Dzień 16h,"68,9"
śląskie,Gliwice,D_24_000597_001,PD02/ul. I. Daszyńskiego 337,"18,609894","50,284442",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, ul. I. Daszyńskiego na odcinku od ul. Traktorzystów do ul. Słonecznej",Noc 8h,"60,5"
śląskie,Gliwice,D_24_000598_001,"PD03/al. Jana Nowaka -Jeziorańskiego, Obręb Port dz. 90","18,623581","50,315228",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, Obręb Port , dz. 90, al.Jana Nowaka - Jezorańskiego na odcinku od ul. Edisona - ul. Leona Wyczółkowskiego",Dzień 16h,"74,9"
śląskie,Gliwice,D_24_000598_001,"PD03/al. Jana Nowaka -Jeziorańskiego, Obręb Port dz. 90","18,623581","50,315228",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, Obręb Port , dz. 90, al.Jana Nowaka - Jezorańskiego na odcinku od ul. Edisona - ul. Leona Wyczółkowskiego",Noc 8h,"70,8"
śląskie,Gliwice,D_24_000599_001,PD04/ ul. Toszecka 112A,"18,663164","50,322331",Pomiar wykonany w ramach mapy akustycznej,2022-04-11 06:00:00,2022-04-12 06:00:00,"Gliwice, ul. Toszecka, na odcinku od al. Jana Nowaka - Jeziorańskiego do ul. Oriona",Dzień 16h,"67,2"
śląskie,Gliwice,D_24_000599_001,PD04/ ul. Toszecka 112A,"18,663164","50,322331",Pomiar wykonany w ramach mapy akustycznej,2022-04-11 06:00:00,2022-04-12 06:00:00,"Gliwice, ul. Toszecka, na odcinku od al. Jana Nowaka - Jeziorańskiego do ul. Oriona",Noc 8h,"62,6"
śląskie,Gliwice,D_24_000600_001,PD05/ul. Władysława Sikorskiego 25,"18,729419","50,290025",Pomiar wykonany w ramach mapy akustycznej,2022-04-11 06:00:00,2022-04-12 06:00:00,"Gliwice, ul. Władysława Sikorskiego 25, na odcinku od ul. Reymonta - ul. Wielicka",Dzień 16h,"61,2"
śląskie,Gliwice,D_24_000600_001,PD05/ul. Władysława Sikorskiego 25,"18,729419","50,290025",Pomiar wykonany w ramach mapy akustycznej,2022-04-11 06:00:00,2022-04-12 06:00:00,"Gliwice, ul. Władysława Sikorskiego 25, na odcinku od ul. Reymonta - ul. Wielicka",Noc 8h,"55,5"
śląskie,Gliwice,D_24_000601_001,"PD06/ ul. Artura Grottgera, obręb Szobiszowice, dz. 1665","18,683022","50,309414",Pomiar wykonany w ramach mapy akustycznej,2022-03-08 06:00:00,2022-03-09 06:00:00,"Gliwice, ul. Artura Grottgera, obręb Szobiszowice , dz. 1655, na odcinku od ul. Tarnogórskiej do ul. Lublinieckiej/Warszawskiej",Dzień 16h,"61,6"
śląskie,Gliwice,D_24_000601_001,"PD06/ ul. Artura Grottgera, obręb Szobiszowice, dz. 1665","18,683022","50,309414",Pomiar wykonany w ramach mapy akustycznej,2022-03-08 06:00:00,2022-03-09 06:00:00,"Gliwice, ul. Artura Grottgera, obręb Szobiszowice , dz. 1655, na odcinku od ul. Tarnogórskiej do ul. Lublinieckiej/Warszawskiej",Noc 8h,"53,2"
śląskie,Gliwice,D_24_000602_001,PD07/ ul. Jana Dzierżonia 2,"18,668308","50,281986",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, ul. Jana Dzierżonia , na odcinku od ul. Rybnicka - ul. Lotników",Dzień 16h,"62,8"
śląskie,Gliwice,D_24_000602_001,PD07/ ul. Jana Dzierżonia 2,"18,668308","50,281986",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, ul. Jana Dzierżonia , na odcinku od ul. Rybnicka - ul. Lotników",Noc 8h,"55,2"
śląskie,Gliwice,D_24_000603_001,"PD08/ obręb Bojków , dz.130","18,694217","50,259136",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, obręb Bojków, dz.130, na odcinku od punktu poboru opłat Żernica - Zjazd Gliwice Sośnica",Dzień 16h,80
śląskie,Gliwice,D_24_000603_001,"PD08/ obręb Bojków , dz.130","18,694217","50,259136",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, obręb Bojków, dz.130, na odcinku od punktu poboru opłat Żernica - Zjazd Gliwice Sośnica",Noc 8h,"76,7"
śląskie,Gliwice,D_24_000604_001,"PD09/Al. Jana Nowaka - Jeziorańskiego, obręb Podlesie, dz. 876","18,697306","50,314164",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, obręb Podlesie, dz. 876, Al. Jana Nowaka - Jeziorańskiego na odcinku od ul. Tarnogórskiej - ul. Karola Szymanowskiego",Dzień 16h,"74,1"
śląskie,Gliwice,D_24_000604_001,"PD09/Al. Jana Nowaka - Jeziorańskiego, obręb Podlesie, dz. 876","18,697306","50,314164",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, obręb Podlesie, dz. 876, Al. Jana Nowaka - Jeziorańskiego na odcinku od ul. Tarnogórskiej - ul. Karola Szymanowskiego",Noc 8h,"68,6"
śląskie,Gliwice,D_24_000605_001,PD10/ul. Pszczyńska 265,"18,702719","50,272967",Pomiar wykonany w ramach mapy akustycznej,2022-03-10 06:00:00,2022-03-11 06:00:00,"Gliwice, ul. Pszczyńska , na odcinku od ul. Pocztowa - ul. Okrężna",Dzień 16h,"64,6"
śląskie,Gliwice,D_24_000605_001,PD10/ul. Pszczyńska 265,"18,702719","50,272967",Pomiar wykonany w ramach mapy akustycznej,2022-03-10 06:00:00,2022-03-11 06:00:00,"Gliwice, ul. Pszczyńska , na odcinku od ul. Pocztowa - ul. Okrężna",Noc 8h,58
śląskie,Gliwice,D_24_000606_001,PD11/ ul. Tarnogórska 246,"18,704969","50,326781",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, ul. Tarnogórska , na odcinku od ul. Józefa Elsnera - Autostrada Bursztynowa",Dzień 16h,69
śląskie,Gliwice,D_24_000606_001,PD11/ ul. Tarnogórska 246,"18,704969","50,326781",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, ul. Tarnogórska , na odcinku od ul. Józefa Elsnera - Autostrada Bursztynowa",Noc 8h,"61,8"
śląskie,Gliwice,D_24_000607_001,PD12/ul. Jagiellońska 32,"18,684861","50,294575",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, ul. Jagielońska, na odcinku od ul. Zabarska/ ul. Konarskiego - ul. Hutnicza",Dzień 16h,"61,5"
śląskie,Gliwice,D_24_000607_001,PD12/ul. Jagiellońska 32,"18,684861","50,294575",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, ul. Jagielońska, na odcinku od ul. Zabarska/ ul. Konarskiego - ul. Hutnicza",Noc 8h,"55,1"
śląskie,Gliwice,D_24_000608_001,PD13/ ul. Józefa Elsnera 43,"18,713128","50,323167",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, ul. Józefa Elsnera , na odcinku od ul. Legnicka- ul. Kurpiowska/ ul. Żernicka",Dzień 16h,"63,2"
śląskie,Gliwice,D_24_000608_001,PD13/ ul. Józefa Elsnera 43,"18,713128","50,323167",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, ul. Józefa Elsnera , na odcinku od ul. Legnicka- ul. Kurpiowska/ ul. Żernicka",Noc 8h,"52,9"
śląskie,Gliwice,D_24_000609_001,PD14/ ul. Stepowa 42,"18,726331","50,322028",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, ul. Stepowa, na odcinku od Zjazd Zabrze Zachód - Zjazd Gliwice Wschód",Dzień 16h,"56,4"
śląskie,Gliwice,D_24_000609_001,PD14/ ul. Stepowa 42,"18,726331","50,322028",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, ul. Stepowa, na odcinku od Zjazd Zabrze Zachód - Zjazd Gliwice Wschód",Noc 8h,"53,7"
śląskie,Gliwice,D_24_000610_001,"PD15/ obręb Sośnica, dz.47/1","18,717281","50,29365",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, obręb Sośnica , na odcinku od Zjazd Gliwice Wschód - Zjazd Gliwice Śośnica",Dzień 16h,"80,4"
śląskie,Gliwice,D_24_000610_001,"PD15/ obręb Sośnica, dz.47/1","18,717281","50,29365",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, obręb Sośnica , na odcinku od Zjazd Gliwice Wschód - Zjazd Gliwice Śośnica",Noc 8h,"75,4"
śląskie,Gliwice,D_24_000611_001,PD16/ul. Wrocławska 22,"18,669817","50,290917",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, ul. Wrocławska, na odcinku od ul. Nowy Świat/ ul. Pszczyńska - ul. Częstochowska/ ul. Stanisława Konarskiego",Dzień 16h,"64,9"
śląskie,Gliwice,D_24_000611_001,PD16/ul. Wrocławska 22,"18,669817","50,290917",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, ul. Wrocławska, na odcinku od ul. Nowy Świat/ ul. Pszczyńska - ul. Częstochowska/ ul. Stanisława Konarskiego",Noc 8h,"57,8"
śląskie,Gliwice,D_24_000612_001,DP17/ul. Bojkowska 28,"18,678936","50,280003",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, ul. Bojkowska, na odcinku od ul. Lotników - ul. Kopalniana",Dzień 16h,"68,2"
śląskie,Gliwice,D_24_000612_001,DP17/ul. Bojkowska 28,"18,678936","50,280003",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, ul. Bojkowska, na odcinku od ul. Lotników - ul. Kopalniana",Noc 8h,"61,9"
śląskie,Gliwice,D_24_000613_001,PD18/ ul. Rybnicka 70,"18,662103","50,281689",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, ul. Rybnicka, na odcinku od ul. Kosów/ul. Żwirki i Wigury - ul. Żurawia/ ul. Bardowskiego",Dzień 16h,"66,9"
śląskie,Gliwice,D_24_000613_001,PD18/ ul. Rybnicka 70,"18,662103","50,281689",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, ul. Rybnicka, na odcinku od ul. Kosów/ul. Żwirki i Wigury - ul. Żurawia/ ul. Bardowskiego",Noc 8h,"60,2"
śląskie,Gliwice,D_24_000614_001,"PD19/ ul. Dworcowa, obręb Stare Miasto, dz. 1653","18,668514","50,292864",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, obręb Stare Miasto, na odcinku od ul. Jana Pawła II - ul. Kłodnicka",Dzień 16h,"65,1"
śląskie,Gliwice,D_24_000614_001,"PD19/ ul. Dworcowa, obręb Stare Miasto, dz. 1653","18,668514","50,292864",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, obręb Stare Miasto, na odcinku od ul. Jana Pawła II - ul. Kłodnicka",Noc 8h,"59,5"
śląskie,Gliwice,D_24_000615_002,"PD20/ obręb Kolej, dz.383","18,700594","50,289272",Pomiar wykonany w ramach mapy akustycznej,2022-03-10 06:00:00,2022-03-11 06:00:00,"Gliwice, obręb Kolej, na odcinku od ul. Stanisława Konarskiego - ul. Kujawska.( Drogowa Trasa Średnicowa)",Dzień 16h,"69,9"
śląskie,Gliwice,D_24_000615_002,"PD20/ obręb Kolej, dz.383","18,700594","50,289272",Pomiar wykonany w ramach mapy akustycznej,2022-03-10 06:00:00,2022-03-11 06:00:00,"Gliwice, obręb Kolej, na odcinku od ul. Stanisława Konarskiego - ul. Kujawska.( Drogowa Trasa Średnicowa)",Noc 8h,"63,5"
śląskie,Gliwice,D_24_000616_001,"PD21/ obręb Żerniki Las, dz. 155 , ul. Legnicka","18,722253","50,327244",Pomiar wykonany w ramach mapy akustycznej,2022-05-12 06:00:00,2022-05-13 06:00:00,"Gliwice, obręb Żerniki Las, na odcinku od Zjazd Zabrze Zachód - Zjazd Gliwice Wschód",Dzień 16h,"49,2"
śląskie,Gliwice,D_24_000616_001,"PD21/ obręb Żerniki Las, dz. 155 , ul. Legnicka","18,722253","50,327244",Pomiar wykonany w ramach mapy akustycznej,2022-05-12 06:00:00,2022-05-13 06:00:00,"Gliwice, obręb Żerniki Las, na odcinku od Zjazd Zabrze Zachód - Zjazd Gliwice Wschód",Noc 8h,"46,5"
śląskie,Gliwice,D_24_000645_001,PD01/ul. Przyszowska 25,"18,636694","50,338461",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, droga powiatowa nr 7208S na odcinku od ul. Wolności - ul. Zygmuntowskiej",Dzień 16h,"64,4"
śląskie,Gliwice,D_24_000645_001,PD01/ul. Przyszowska 25,"18,636694","50,338461",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, droga powiatowa nr 7208S na odcinku od ul. Wolności - ul. Zygmuntowskiej",Noc 8h,"57,5"
śląskie,Gliwice,D_24_000646_001,PD02/ ul. Ignacego Daszyńskiego 337,"18,609894","50,284442",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, droga wojewódzka DW408, na odcinku od ul. Traktorzystów - ul. Słonecznej",Dzień 16h,"68,9"
śląskie,Gliwice,D_24_000646_001,PD02/ ul. Ignacego Daszyńskiego 337,"18,609894","50,284442",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, droga wojewódzka DW408, na odcinku od ul. Traktorzystów - ul. Słonecznej",Noc 8h,"60,5"
śląskie,Gliwice,D_24_000647_001,"PD03/ul. Jeziorańskiego; obręb Port, dz. 90","18,623581","50,315228",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, droga krajowa DK88, na odcinku od ul. Edisona - ul. Leona Wyczółkowskiego",Dzień 16h,"74,9"
śląskie,Gliwice,D_24_000647_001,"PD03/ul. Jeziorańskiego; obręb Port, dz. 90","18,623581","50,315228",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, droga krajowa DK88, na odcinku od ul. Edisona - ul. Leona Wyczółkowskiego",Noc 8h,"70,8"
śląskie,Gliwice,D_24_000648_001,PD04/ ul. Toszecka 112A,"18,663164","50,322331",Pomiar wykonany w ramach mapy akustycznej,2022-04-11 06:00:00,2022-04-12 06:00:00,"Gliwice, droga wojewódzka DW901, na odcinku od al. Jana Jeziorańskiego - ul. Oriona",Dzień 16h,"67,2"
śląskie,Gliwice,D_24_000648_001,PD04/ ul. Toszecka 112A,"18,663164","50,322331",Pomiar wykonany w ramach mapy akustycznej,2022-04-11 06:00:00,2022-04-12 06:00:00,"Gliwice, droga wojewódzka DW901, na odcinku od al. Jana Jeziorańskiego - ul. Oriona",Noc 8h,"62,6"
śląskie,Gliwice,D_24_000649_001,PD05/ul. Władysława Sikorskiego 25,"18,729419","50,290025",Pomiar wykonany w ramach mapy akustycznej,2022-04-11 06:00:00,2022-04-12 06:00:00,"Gliwice, droga powiatowa 7213S, na odcinku od ul. Reymonta do ul. Wielicka",Dzień 16h,"61,2"
śląskie,Gliwice,D_24_000649_001,PD05/ul. Władysława Sikorskiego 25,"18,729419","50,290025",Pomiar wykonany w ramach mapy akustycznej,2022-04-11 06:00:00,2022-04-12 06:00:00,"Gliwice, droga powiatowa 7213S, na odcinku od ul. Reymonta do ul. Wielicka",Noc 8h,"55,5"
śląskie,Gliwice,D_24_000650_001,"PD06/ul. Artura Grottgera, obręb Szobiszowice, dz. 1655","18,683022","50,309414",Pomiar wykonany w ramach mapy akustycznej,2022-03-08 06:00:00,2022-03-09 06:00:00,"Gliwice, droga powiatowa nr 7227S, na odcinku od ul. Tarnogórska - ul. Lubliniecka/ul. Warszawska",Dzień 16h,"61,6"
śląskie,Gliwice,D_24_000650_001,"PD06/ul. Artura Grottgera, obręb Szobiszowice, dz. 1655","18,683022","50,309414",Pomiar wykonany w ramach mapy akustycznej,2022-03-08 06:00:00,2022-03-09 06:00:00,"Gliwice, droga powiatowa nr 7227S, na odcinku od ul. Tarnogórska - ul. Lubliniecka/ul. Warszawska",Noc 8h,"53,2"
śląskie,Gliwice,D_24_000651_001,PD07/ ul. Jana Dzierżonia 2,"18,668308","50,281986",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, droga gminna nr 130297S, na odcinku od ul. Rybnicka - ul. Lotników",Dzień 16h,"62,8"
śląskie,Gliwice,D_24_000651_001,PD07/ ul. Jana Dzierżonia 2,"18,668308","50,281986",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, droga gminna nr 130297S, na odcinku od ul. Rybnicka - ul. Lotników",Noc 8h,"55,2"
śląskie,Gliwice,D_24_000652_001,"PD08/ obręb Bojków, dz. 130","18,694217","50,259136",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, autostrada A4, na odcinku od punktu poboru opłat Żernica - Zjazd Gliwice Sośnica",Dzień 16h,80
śląskie,Gliwice,D_24_000652_001,"PD08/ obręb Bojków, dz. 130","18,694217","50,259136",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, autostrada A4, na odcinku od punktu poboru opłat Żernica - Zjazd Gliwice Sośnica",Noc 8h,"76,7"
śląskie,Gliwice,D_24_000653_001,PD09/Al.Jana Nowaka-Jeziorańskiego,"18,697306","50,314164",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, droga krajowa DK88, na odcinku od ul. Tarnogórska- ul. Karola Szymanowskiego",Dzień 16h,"74,1"
śląskie,Gliwice,D_24_000653_001,PD09/Al.Jana Nowaka-Jeziorańskiego,"18,697306","50,314164",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, droga krajowa DK88, na odcinku od ul. Tarnogórska- ul. Karola Szymanowskiego",Noc 8h,"68,6"
śląskie,Gliwice,D_24_000654_001,PD10/ul. Pszczyńska 265,"18,702719","50,272967",Pomiar wykonany w ramach mapy akustycznej,2022-03-10 06:00:00,2022-03-11 06:00:00,"Gliwice, droga powiatowa 7236S, na odcinku od ul. Pocztowa - ul. Okrężna",Dzień 16h,"64,6"
śląskie,Gliwice,D_24_000654_001,PD10/ul. Pszczyńska 265,"18,702719","50,272967",Pomiar wykonany w ramach mapy akustycznej,2022-03-10 06:00:00,2022-03-11 06:00:00,"Gliwice, droga powiatowa 7236S, na odcinku od ul. Pocztowa - ul. Okrężna",Noc 8h,58
śląskie,Gliwice,D_24_000655_001,PD11/ ul. Tarnogórska,"18,704969","50,326781",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, droga krajowa DK78, na odcinku od ul. Józefa Elsnera - Autostrada Bursztynowa",Dzień 16h,69
śląskie,Gliwice,D_24_000655_001,PD11/ ul. Tarnogórska,"18,704969","50,326781",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, droga krajowa DK78, na odcinku od ul. Józefa Elsnera - Autostrada Bursztynowa",Noc 8h,"61,8"
śląskie,Gliwice,D_24_000656_001,PD12/ul. Jagiellońska 32,"18,684861","50,294575",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, droga powiatowa 7216S, na odcinku ul. Zabrska/ ul. Konarskiego - ul. Hutnicza",Dzień 16h,"61,5"
śląskie,Gliwice,D_24_000656_001,PD12/ul. Jagiellońska 32,"18,684861","50,294575",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, droga powiatowa 7216S, na odcinku ul. Zabrska/ ul. Konarskiego - ul. Hutnicza",Noc 8h,"55,1"
śląskie,Gliwice,D_24_000657_001,PD13/ul. Józefa Elsnera 43,"18,713128","50,323167",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, droga powiatowa 7214S, na odcinku od ul. Legnicka - ul. Kurpiowska/ul. Żernicka",Dzień 16h,"63,2"
śląskie,Gliwice,D_24_000657_001,PD13/ul. Józefa Elsnera 43,"18,713128","50,323167",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, droga powiatowa 7214S, na odcinku od ul. Legnicka - ul. Kurpiowska/ul. Żernicka",Noc 8h,"52,9"
śląskie,Gliwice,D_24_000658_001,PD14/ul. Stepowa 42,"18,726331","50,322028",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, autostrada A1, na odcinku Zjazd Zabrze Zachód - Zjazd Gliwice Wschód",Dzień 16h,"56,4"
śląskie,Gliwice,D_24_000658_001,PD14/ul. Stepowa 42,"18,726331","50,322028",Pomiar wykonany w ramach mapy akustycznej,2022-03-07 06:00:00,2022-03-08 06:00:00,"Gliwice, autostrada A1, na odcinku Zjazd Zabrze Zachód - Zjazd Gliwice Wschód",Noc 8h,"53,7"
śląskie,Gliwice,D_24_000659_001,"PD15/ obręb Sośnica, dz.47/1","18,717281","50,29365",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, autostrada A1, na odcinku Zjazd Gliwice Wschód - Zjazd Gliwice Sośnica",Dzień 16h,"80,4"
śląskie,Gliwice,D_24_000659_001,"PD15/ obręb Sośnica, dz.47/1","18,717281","50,29365",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 06:00:00,2022-03-02 06:00:00,"Gliwice, autostrada A1, na odcinku Zjazd Gliwice Wschód - Zjazd Gliwice Sośnica",Noc 8h,"75,4"
śląskie,Gliwice,D_24_000660_001,PD16/ul. Wrocławska 22,"18,669817","50,290917",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, droga powiatowa 7230S, na odcinku ul. Nowy Świat/ ul. Pszczyńska - ul. Częstochowska/ ul. Stanisława Konarskiego",Dzień 16h,"64,9"
śląskie,Gliwice,D_24_000660_001,PD16/ul. Wrocławska 22,"18,669817","50,290917",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, droga powiatowa 7230S, na odcinku ul. Nowy Świat/ ul. Pszczyńska - ul. Częstochowska/ ul. Stanisława Konarskiego",Noc 8h,"57,8"
śląskie,Gliwice,D_24_000661_001,PD17/ul. Bojkowska 28,"18,678936","50,280003",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, droga powiatowa nr 7202S, na odcinku od ul. Lotników - ul. Kopalniana",Dzień 16h,"68,2"
śląskie,Gliwice,D_24_000661_001,PD17/ul. Bojkowska 28,"18,678936","50,280003",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 06:00:00,2022-03-01 06:00:00,"Gliwice, droga powiatowa nr 7202S, na odcinku od ul. Lotników - ul. Kopalniana",Noc 8h,"61,9"
śląskie,Gliwice,D_24_000665_001,PD18/ ul. Rybnicka,"18,662103","50,281689",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, droga krajowa DK78 na odcinku pomiarowym  ul. Kosów/ ul. Żwirki i Wigury - ul. Żurawia/ ul. Bardowskiego",Dzień 16h,"66,9"
śląskie,Gliwice,D_24_000665_001,PD18/ ul. Rybnicka,"18,662103","50,281689",Pomiar wykonany w ramach mapy akustycznej,2022-03-09 06:00:00,2022-03-10 06:00:00,"Gliwice, droga krajowa DK78 na odcinku pomiarowym  ul. Kosów/ ul. Żwirki i Wigury - ul. Żurawia/ ul. Bardowskiego",Noc 8h,"60,2"
