Województwo,Miejscowość,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Kod punktu pomiarowego,Czas odniesienia,Laeq po korekcie [dB]
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Dzień 16h,"68,1"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Dzień 16h,"68,2"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Dzień 16h,"68,3"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Dzień 16h,"68,6"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Dzień 16h,"69,1"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Noc 8h,"59,3"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Noc 8h,"59,9"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Noc 8h,61
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Noc 8h,"62,8"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Noc 8h,"63,2"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Noc 8h,64
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Noc 8h,"64,1"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Wieczór 4h,63
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Wieczór 4h,"65,7"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Wieczór 4h,"65,8"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Wieczór 4h,66
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Wieczór 4h,"66,3"
wielkopolskie,Rogoźno,"P3 Rogoźno, ul. Kościuszki 30 - pomiar LDWN","16,998472","52,750639","Państwowy monitoring środowiska, art. 26 Poś",2019-06-01 09:48:00,2019-12-01 09:48:00,Droga wojewódzka nr 241 fragment ul. Kościuszki,D_30_000360_001,Wieczór 4h,"66,4"
wielkopolskie,Rogoźno,P4 -teren zabudowy mieszkaniowej przy ul. Kościelna 2 w Rogoźnie,"17,003444","52,751278","Państwowy monitoring środowiska, art. 26 Poś",2019-11-20 22:00:00,2019-11-21 06:00:00,Droga wojewódzka 241 odcinek w obrębie skrzyżowania ulic Kościelnej i Ogrodowej w Rogoźnie,D_30_000354_001,Noc 8h,"63,4"
wielkopolskie,Rogoźno,P4 -teren zabudowy mieszkaniowej przy ul. Kościelna 2 w Rogoźnie,"17,003444","52,751278","Państwowy monitoring środowiska, art. 26 Poś",2019-11-21 06:00:00,2019-11-21 22:00:00,Droga wojewódzka 241 odcinek w obrębie skrzyżowania ulic Kościelnej i Ogrodowej w Rogoźnie,D_30_000354_001,Dzień 16h,"68,7"
wielkopolskie,Rogoźno,P5 -teren zabudowy mieszkaniowej przy ul. Reja 4 w Rogoźnie,"16,9795","52,752222","Państwowy monitoring środowiska, art. 26 Poś",2019-12-10 22:00:00,2019-12-11 06:00:00,Droga wojewódzka 241 – ul. Aleje Marszałka Piłsudskiego odcinek w obrębie lokalnej ulicy Reja w Rogoźnie,D_30_000355_001,Noc 8h,"52,2"
wielkopolskie,Rogoźno,P5 -teren zabudowy mieszkaniowej przy ul. Reja 4 w Rogoźnie,"16,9795","52,752222","Państwowy monitoring środowiska, art. 26 Poś",2019-12-11 06:00:00,2019-12-11 22:00:00,Droga wojewódzka 241 – ul. Aleje Marszałka Piłsudskiego odcinek w obrębie lokalnej ulicy Reja w Rogoźnie,D_30_000355_001,Dzień 16h,"59,7"
wielkopolskie,Rogoźno,P6 -teren zabudowy mieszkaniowej przy ul. Czarnkowska 30a w Rogoźnie,"16,993528","52,752389","Państwowy monitoring środowiska, art. 26 Poś",2019-11-26 06:00:00,2019-11-27 22:00:00,Droga lokalna ul. Czarnkowska w Rogoźnie odcinek w obrębie ronda,D_30_000356_001,Noc 8h,"57,5"
wielkopolskie,Rogoźno,P6 -teren zabudowy mieszkaniowej przy ul. Czarnkowska 30a w Rogoźnie,"16,993528","52,752389","Państwowy monitoring środowiska, art. 26 Poś",2019-11-27 06:00:00,2019-11-27 22:00:00,Droga lokalna ul. Czarnkowska w Rogoźnie odcinek w obrębie ronda,D_30_000356_001,Dzień 16h,"65,3"
wielkopolskie,Rogoźno,teren zabudowy mieszkaniowej przy ul. Armii Wojska Polskiego 20 Rogoźnie,"16,982222","52,751278","Państwowy monitoring środowiska, art. 26 Poś",2019-12-03 22:00:00,2019-12-04 22:00:00,Droga wojewódzka 241 – ul. Armii Wojska Polskiego odcinek w obrębie lokalnej ulicy Prusa w  Rogoźnie,D_30_000353_001,Noc 8h,"63,1"
wielkopolskie,Rogoźno,teren zabudowy mieszkaniowej przy ul. Armii Wojska Polskiego 20 Rogoźnie,"16,982222","52,751278","Państwowy monitoring środowiska, art. 26 Poś",2019-12-04 06:00:00,2019-12-04 22:00:00,Droga wojewódzka 241 – ul. Armii Wojska Polskiego odcinek w obrębie lokalnej ulicy Prusa w  Rogoźnie,D_30_000353_001,Dzień 16h,"68,5"
wielkopolskie,Stara Łubianka,"Stara Łubianka, Parkowa 18, dr. kraj. nr 10","16,683556","53,232889","Państwowy monitoring środowiska, art. 26 Poś",2019-08-01 06:00:00,2019-08-01 22:00:00,"droga krajowa nr 10, Stara Łubianka",D_30_000370_001,Dzień 16h,61
wielkopolskie,Stara Łubianka,"Stara Łubianka, Parkowa 18, dr. kraj. nr 10","16,683556","53,232889","Państwowy monitoring środowiska, art. 26 Poś",2019-08-01 22:00:00,2019-08-02 06:00:00,"droga krajowa nr 10, Stara Łubianka",D_30_000370_001,Noc 8h,"57,6"
wielkopolskie,Szamotuły,"dr. woj. 185, Szamotuły, Powst. Wlkp. 67","16,56475","52,622083",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-07-23 10:20:00,2019-07-24 10:20:00,"droga woj. nr 185, Szamotuły, ul. Powstańców Wlkp. nr 61A-73A",D_30_000363_001,Dzień 16h,"69,6"
wielkopolskie,Szamotuły,"dr. woj. 185, Szamotuły, Powst. Wlkp. 67","16,56475","52,622083",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-07-23 10:20:00,2019-07-24 10:20:00,"droga woj. nr 185, Szamotuły, ul. Powstańców Wlkp. nr 61A-73A",D_30_000363_001,Noc 8h,"63,3"
wielkopolskie,Słopanowo,droga woj. 185 Słopanowo 27A,"16,541056","52,677028",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-07-24 12:15:00,2019-07-25 12:15:00,"droga woj. nr 185, Słopanowo",D_30_000366_002,Dzień 16h,"68,5"
wielkopolskie,Słopanowo,droga woj. 185 Słopanowo 27A,"16,541056","52,677028",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-07-24 12:15:00,2019-07-25 12:15:00,"droga woj. nr 185, Słopanowo",D_30_000366_002,Noc 8h,62
wielkopolskie,Słopanowo,droga woj. 185 Słopanowo 30,"16,543194","52,673806",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-07-24 11:36:00,2019-07-25 11:36:00,"droga woj. nr 185, Słopanowo",D_30_000366_001,Dzień 16h,"66,4"
wielkopolskie,Słopanowo,droga woj. 185 Słopanowo 30,"16,543194","52,673806",Pomiar w trybie art.175 ust.3 Poś (przebudowa),2019-07-24 11:36:00,2019-07-25 11:36:00,"droga woj. nr 185, Słopanowo",D_30_000366_001,Noc 8h,"60,1"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 12h,"65,7"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 12h,"66,9"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 12h,"67,1"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 12h,"67,6"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 12h,68
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 12h,"68,1"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 16h,"65,6"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 16h,"66,8"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 16h,"67,3"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 16h,"67,5"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 16h,"67,7"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Dzień 16h,"67,8"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Wieczór 4h,"65,2"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Wieczór 4h,"65,4"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Wieczór 4h,"65,5"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Wieczór 4h,"65,7"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Wieczór 4h,66
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Wieczór 4h,"66,1"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 09:40:00,2019-12-10 09:40:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Wieczór 4h,67
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 22:00:00,2019-12-11 05:59:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Noc 8h,"58,3"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 22:00:00,2019-12-11 05:59:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Noc 8h,"61,5"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 22:00:00,2019-12-11 05:59:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Noc 8h,"62,4"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 22:00:00,2019-12-11 05:59:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Noc 8h,"63,9"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 22:00:00,2019-12-11 05:59:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Noc 8h,"64,1"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 22:00:00,2019-12-11 05:59:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Noc 8h,"64,5"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 22:00:00,2019-12-11 05:59:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Noc 8h,"64,7"
wielkopolskie,Turkowice,P3 - dr.kraj. nr 83  Turkowice,"18,507944","51,988111","Państwowy monitoring środowiska, art. 26 Poś",2019-04-16 22:00:00,2019-12-11 05:59:00,"Droga krajowa nr 83, odcinek Turek - Dobra w m. Turkowice",D_30_000359_001,Noc 8h,"65,7"
wielkopolskie,Wyrzysk,"Wyrzysk, dr. woj. nr 242, ul. Bydgoska 8B","17,276417","53,155667","Państwowy monitoring środowiska, art. 26 Poś",2019-09-12 06:00:00,2019-09-12 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska 5-7",D_30_000375_001,Dzień 16h,"62,2"
wielkopolskie,Wyrzysk,"Wyrzysk, dr. woj. nr 242, ul. Bydgoska 8B","17,276417","53,155667","Państwowy monitoring środowiska, art. 26 Poś",2019-09-12 22:00:00,2019-09-13 06:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska 5-7",D_30_000375_001,Noc 8h,"56,2"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 12h,"60,8"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 12h,61
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 12h,"61,5"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 12h,"61,7"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 12h,"61,8"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 12h,62
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 12h,"62,2"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 16h,"60,6"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 16h,"60,7"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 16h,"61,2"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 16h,"61,3"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 16h,"61,5"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 16h,"61,7"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Dzień 16h,"61,8"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Wieczór 4h,"59,2"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Wieczór 4h,"59,6"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Wieczór 4h,"59,9"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Wieczór 4h,"60,1"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Wieczór 4h,"60,5"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Wieczór 4h,"60,7"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Wieczór 4h,"60,8"
wielkopolskie,Wyrzysk,"Wyrzysk, ul. Bydgoska 37, dr. woj. nr 242","17,260333","53,15725","Państwowy monitoring środowiska, art. 26 Poś",2019-05-23 06:00:00,2019-10-18 22:00:00,"droga woj. nr 242 Wyrzysk, ul. Bydgoska, rejon ul. Kościuszki",D_30_000374_001,Wieczór 4h,"60,9"
