Województwo ,Kod punktu pomiarowego ,Nazwa punktu pomiarowego ,Miejscowość ,Współrz. pp WGS84 (dł. geogr.) ,Współrz. pp WGS84 (szer. geogr.) ,Cel pomiaru ,Data rozpoczęcia ,Data zakończenia ,Nazwa odcinka drogi ,Czas odniesienia ,Laeq po korekcie [dB] ,
podlaskie,D_20_000101_016,PDH16 Krajewo,Krajewo-Korytki,"22,182303","52,953072",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),15.06.2021,16.06.2021,Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa,Dzień 16h,"57,4",
podlaskie,D_20_000101_016,PDH16 Krajewo,Krajewo-Korytki,"22,182303","52,953072",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),15.06.2021,16.06.2021,Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa,Noc 8h,"56,3",
podlaskie,D_20_000101_017,PDH17 Krajewo Korytki 39,Krajewo-Korytki,"22,186672","52,955308",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),15.06.2021,16.06.2021,Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa,Dzień 16h,"56,9",
podlaskie,D_20_000101_017,PDH17 Krajewo Korytki 39,Krajewo-Korytki,"22,186672","52,955308",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),15.06.2021,16.06.2021,Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa,Noc 8h,"55,7",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,24.05.2021,25.05.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Noc 8h,"59,3",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,25.05.2021,26.05.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Dzień 16h,"64,1",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,25.05.2021,26.05.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Noc 8h,"59,5",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,26.05.2021,27.05.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Dzień 16h,"62,8",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,26.05.2021,27.05.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Noc 8h,"59,1",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,27.05.2021,28.05.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Dzień 16h,"61,6",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,27.05.2021,28.05.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Noc 8h,"60,4",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,21.09.2021,22.09.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Noc 8h,"58,6",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,22.09.2021,23.09.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Dzień 16h,"62,7",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,22.09.2021,23.09.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Noc 8h,"58,3",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,23.09.2021,24.09.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Dzień 16h,"62,2",
podlaskie,D_20_000121_005,Sielachowskie 5F,Wasilków,"23,145972","53,176778",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,23.09.2021,24.09.2021,Droga krajowa nr 8 ( odcinek Alei 1000-lecia Państwa Polskiego) - Jurowce,Noc 8h,"58,8",
podlaskie,D_20_000150_009,Zielone Kamedulskie 17,Suwałki,"22,877744","54,082006",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,20.05.2021,21.05.2021,Obwodnica miasta Suwałki obejmująca drogę ekspresową S61,Dzień 16h,56,
podlaskie,D_20_000150_009,Zielone Kamedulskie 17,Suwałki,"22,877744","54,082006",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,20.05.2021,21.05.2021,Obwodnica miasta Suwałki obejmująca drogę ekspresową S61,Noc 8h,"55,2",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",6.05.2021,6.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 12h,"63,7",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",6.05.2021,6.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Wieczór 4h,"60,6",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",6.05.2021,7.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"58,8",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",8.05.2021,9.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 12h,"63,1",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",8.05.2021,9.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"54,2",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",8.05.2021,9.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Wieczór 4h,"61,3",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",10.05.2021,11.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 12h,"63,4",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",10.05.2021,11.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"55,2",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",10.05.2021,11.05.2021,fragment drogi krajowej nr 62 - Drohiczyn,Wieczór 4h,"60,8",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",24.07.2021,24.07.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 12h,"62,5",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",24.07.2021,24.07.2021,fragment drogi krajowej nr 62 - Drohiczyn,Wieczór 4h,"60,7",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",24.07.2021,25.07.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"54,6",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",26.07.2021,26.07.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 12h,"63,7",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",26.07.2021,26.07.2021,fragment drogi krajowej nr 62 - Drohiczyn,Wieczór 4h,"65,3",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",26.07.2021,27.07.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"58,2",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",4.09.2021,4.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 12h,"63,8",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",4.09.2021,4.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Wieczór 4h,"61,3",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",4.09.2021,5.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"53,9",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",6.09.2021,6.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 12h,"65,9",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",6.09.2021,6.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Wieczór 4h,"60,3",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",6.09.2021,7.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"59,5",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",7.09.2021,7.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 12h,"67,5",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",7.09.2021,7.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Wieczór 4h,"60,3",
podlaskie,D_20_000152_002,"Warszawska 36, Drohiczyn",Drohiczyn,"22,654139","52,401361","Państwowy monitoring środowiska, art. 26 Poś",7.09.2021,8.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"57,6",
podlaskie,D_20_000152_003,"Warszawska 51, Drohiczyn",Drohiczyn,"22,648456","52,402231","Państwowy monitoring środowiska, art. 26 Poś",29.07.2021,29.07.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 16h,"61,9",
podlaskie,D_20_000152_003,"Warszawska 51, Drohiczyn",Drohiczyn,"22,648456","52,402231","Państwowy monitoring środowiska, art. 26 Poś",29.07.2021,30.07.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"55,5",
podlaskie,D_20_000152_004,"Wielkiego Księcia Witolda 40, Drohiczyn",Drohiczyn,"22,667472","52,400361","Państwowy monitoring środowiska, art. 26 Poś",9.09.2021,10.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Dzień 16h,"61,2",
podlaskie,D_20_000152_004,"Wielkiego Księcia Witolda 40, Drohiczyn",Drohiczyn,"22,667472","52,400361","Państwowy monitoring środowiska, art. 26 Poś",9.09.2021,10.09.2021,fragment drogi krajowej nr 62 - Drohiczyn,Noc 8h,"54,4",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",18.06.2021,19.06.2021,Droga krajowa nr 19 Boćki,Dzień 12h,68,
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",18.06.2021,19.06.2021,Droga krajowa nr 19 Boćki,Noc 8h,"63,3",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",18.06.2021,19.06.2021,Droga krajowa nr 19 Boćki,Wieczór 4h,"66,2",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",19.06.2021,20.06.2021,Droga krajowa nr 19 Boćki,Dzień 12h,"66,7",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",19.06.2021,20.06.2021,Droga krajowa nr 19 Boćki,Noc 8h,"61,3",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",19.06.2021,20.06.2021,Droga krajowa nr 19 Boćki,Wieczór 4h,"64,3",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",21.06.2021,22.06.2021,Droga krajowa nr 19 Boćki,Dzień 12h,"67,7",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",21.06.2021,22.06.2021,Droga krajowa nr 19 Boćki,Noc 8h,"65,2",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",21.06.2021,22.06.2021,Droga krajowa nr 19 Boćki,Wieczór 4h,"66,1",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",31.07.2021,31.07.2021,Droga krajowa nr 19 Boćki,Dzień 12h,"66,4",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",31.07.2021,31.07.2021,Droga krajowa nr 19 Boćki,Wieczór 4h,"65,4",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",31.07.2021,1.08.2021,Droga krajowa nr 19 Boćki,Noc 8h,"61,7",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",2.08.2021,2.08.2021,Droga krajowa nr 19 Boćki,Dzień 12h,"70,2",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",2.08.2021,2.08.2021,Droga krajowa nr 19 Boćki,Wieczór 4h,"67,1",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",2.08.2021,3.08.2021,Droga krajowa nr 19 Boćki,Noc 8h,"64,7",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",12.09.2021,12.09.2021,Droga krajowa nr 19 Boćki,Dzień 12h,"65,3",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",12.09.2021,12.09.2021,Droga krajowa nr 19 Boćki,Wieczór 4h,"65,1",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",12.09.2021,13.09.2021,Droga krajowa nr 19 Boćki,Noc 8h,"63,7",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",13.09.2021,13.09.2021,Droga krajowa nr 19 Boćki,Dzień 12h,"69,3",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",13.09.2021,13.09.2021,Droga krajowa nr 19 Boćki,Wieczór 4h,"67,1",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",13.09.2021,14.09.2021,Droga krajowa nr 19 Boćki,Noc 8h,"65,7",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",14.09.2021,14.09.2021,Droga krajowa nr 19 Boćki,Dzień 12h,"69,4",
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",14.09.2021,14.09.2021,Droga krajowa nr 19 Boćki,Wieczór 4h,67,
podlaskie,D_20_000153_001,Boćki Bielska 18/1,Boćki,"23,046556","52,652306","Państwowy monitoring środowiska, art. 26 Poś",14.09.2021,15.09.2021,Droga krajowa nr 19 Boćki,Noc 8h,"64,9",
podlaskie,D_20_000153_002,Boćki Bielska 39,Boćki,"23,051639","52,654722","Państwowy monitoring środowiska, art. 26 Poś",4.08.2021,5.08.2021,Droga krajowa nr 19 Boćki,Dzień 16h,"68,8",
podlaskie,D_20_000153_002,Boćki Bielska 39,Boćki,"23,051639","52,654722","Państwowy monitoring środowiska, art. 26 Poś",4.08.2021,5.08.2021,Droga krajowa nr 19 Boćki,Noc 8h,"64,6",
podlaskie,D_20_000153_003,Boćki Bielska 26,Boćki,"23,048556","52,653306","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,Droga krajowa nr 19 Boćki,Dzień 16h,"65,4",
podlaskie,D_20_000153_003,Boćki Bielska 26,Boćki,"23,048556","52,653306","Państwowy monitoring środowiska, art. 26 Poś",24.06.2021,25.06.2021,Droga krajowa nr 19 Boćki,Noc 8h,"61,8",
podlaskie,D_20_000153_004,Boćki Bielska 2,Boćki,"23,041333","52,650917","Państwowy monitoring środowiska, art. 26 Poś",8.06.2021,8.06.2021,Droga krajowa nr 19 Boćki,Dzień 16h,"66,9",
podlaskie,D_20_000153_004,Boćki Bielska 2,Boćki,"23,041333","52,650917","Państwowy monitoring środowiska, art. 26 Poś",8.06.2021,9.06.2021,Droga krajowa nr 19 Boćki,Noc 8h,"62,7",
podlaskie,D_20_000153_005,Boćki Wojska Polskiego 24,Boćki,"23,037528","52,647611","Państwowy monitoring środowiska, art. 26 Poś",4.11.2021,5.11.2021,Droga krajowa nr 19 Boćki,Dzień 16h,"68,7",
podlaskie,D_20_000153_005,Boćki Wojska Polskiego 24,Boćki,"23,037528","52,647611","Państwowy monitoring środowiska, art. 26 Poś",4.11.2021,5.11.2021,Droga krajowa nr 19 Boćki,Noc 8h,"65,6",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",13.05.2021,13.05.2021,Droga krajowa nr 66 Brańsk,Dzień 12h,"61,6",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",13.05.2021,13.05.2021,Droga krajowa nr 66 Brańsk,Wieczór 4h,"58,7",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",13.05.2021,14.05.2021,Droga krajowa nr 66 Brańsk,Noc 8h,"53,3",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",15.05.2021,15.05.2021,Droga krajowa nr 66 Brańsk,Dzień 12h,"59,9",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",15.05.2021,15.05.2021,Droga krajowa nr 66 Brańsk,Wieczór 4h,"57,4",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",15.05.2021,16.05.2021,Droga krajowa nr 66 Brańsk,Noc 8h,"51,5",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",17.05.2021,18.05.2021,Droga krajowa nr 66 Brańsk,Dzień 12h,"61,2",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",17.05.2021,18.05.2021,Droga krajowa nr 66 Brańsk,Noc 8h,"53,7",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",17.05.2021,18.05.2021,Droga krajowa nr 66 Brańsk,Wieczór 4h,"57,1",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",8.08.2021,8.08.2021,Droga krajowa nr 66 Brańsk,Dzień 12h,"58,4",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",8.08.2021,8.08.2021,Droga krajowa nr 66 Brańsk,Wieczór 4h,59,
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",9.08.2021,9.08.2021,Droga krajowa nr 66 Brańsk,Dzień 12h,"62,2",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",9.08.2021,9.08.2021,Droga krajowa nr 66 Brańsk,Wieczór 4h,"58,2",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",9.08.2021,10.08.2021,Droga krajowa nr 66 Brańsk,Noc 8h,"54,2",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",8.08.2021,9.08.2021,Droga krajowa nr 66 Brańsk,Noc 8h,"54,9",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",16.09.2021,16.09.2021,Droga krajowa nr 66 Brańsk,Dzień 12h,"64,2",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",16.09.2021,16.09.2021,Droga krajowa nr 66 Brańsk,Wieczór 4h,"60,3",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",16.09.2021,17.09.2021,Droga krajowa nr 66 Brańsk,Noc 8h,"56,4",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",19.09.2021,19.09.2021,Droga krajowa nr 66 Brańsk,Dzień 12h,"60,7",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",19.09.2021,19.09.2021,Droga krajowa nr 66 Brańsk,Wieczór 4h,"59,5",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",19.09.2021,20.09.2021,Droga krajowa nr 66 Brańsk,Noc 8h,"56,2",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",20.09.2021,20.09.2021,Droga krajowa nr 66 Brańsk,Dzień 12h,"63,9",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",20.09.2021,20.09.2021,Droga krajowa nr 66 Brańsk,Wieczór 4h,"58,6",
podlaskie,D_20_000154_001,Brańsk Armii Krajowej 4B,Brańsk,"22,846194","52,747833","Państwowy monitoring środowiska, art. 26 Poś",20.09.2021,21.09.2021,Droga krajowa nr 66 Brańsk,Noc 8h,"56,2",
podlaskie,D_20_000154_002,"Armii Krajowej 7, Brańsk",Brańsk,"22,839056","52,74825","Państwowy monitoring środowiska, art. 26 Poś",12.08.2021,12.08.2021,Droga krajowa nr 66 Brańsk,Dzień 16h,"60,7",
