Województwo,Kod punktu pomiarowego,Nazwa punktu pomiarowego,Miejscowość,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Czas odniesienia,Laeq po korekcie [dB]
kujawsko-pomorskie,D_04_000089_004,"Wąbrzeźno, ul. Wolności 52",Wąbrzeźno,18.946333,53.275,"Państwowy monitoring środowiska, art. 26 Poś",2023-08-10,2023-08-11,ul. Wolności,Noc 8h,60.3
kujawsko-pomorskie,D_04_000089_004,"Wąbrzeźno, ul. Wolności 52",Wąbrzeźno,18.946333,53.275,"Państwowy monitoring środowiska, art. 26 Poś",2023-08-10,2023-08-11,ul. Wolności,Wieczór 4h,65.2
kujawsko-pomorskie,D_04_000264_001,"PDH8 - ul. Kujawska 10, Bydgoszcz",Bydgoszcz,18.006167,53.118,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Kujawska, Bydgoszcz",Dzień 16h,67.5
kujawsko-pomorskie,D_04_000264_001,"PDH8 - ul. Kujawska 10, Bydgoszcz",Bydgoszcz,18.006167,53.118,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Kujawska, Bydgoszcz",Noc 8h,60.3
kujawsko-pomorskie,D_04_000264_002,"PDH9 - ul. Kujawska 26, Bydgoszcz",Bydgoszcz,18.006389,53.117306,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Kujawska, Bydgoszcz",Dzień 16h,67.1
kujawsko-pomorskie,D_04_000264_002,"PDH9 - ul. Kujawska 26, Bydgoszcz",Bydgoszcz,18.006389,53.117306,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Kujawska, Bydgoszcz",Noc 8h,60.1
kujawsko-pomorskie,D_04_000264_003,PDH1 - granica terenu chronionego na wysokości budynku przy ul. Lwowskiej 1a,Bydgoszcz,18.007361,53.113333,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Kujawska, Bydgoszcz",Dzień 16h,62.7
kujawsko-pomorskie,D_04_000264_003,PDH1 - granica terenu chronionego na wysokości budynku przy ul. Lwowskiej 1a,Bydgoszcz,18.007361,53.113333,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Kujawska, Bydgoszcz",Noc 8h,54.9
kujawsko-pomorskie,D_04_000264_004,"PDH3 - ul. Karpacka 4, Bydgoszcz",Bydgoszcz,18.00825,53.115556,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Kujawska, Bydgoszcz",Dzień 16h,57.1
kujawsko-pomorskie,D_04_000264_004,"PDH3 - ul. Karpacka 4, Bydgoszcz",Bydgoszcz,18.00825,53.115556,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Kujawska, Bydgoszcz",Noc 8h,51.8
kujawsko-pomorskie,D_04_000265_001,PDH2 - ul. Solskiego 2,Bydgoszcz,18.006278,53.114944,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Solskiego, Bydgoszcz",Dzień 16h,61.8
kujawsko-pomorskie,D_04_000265_001,PDH2 - ul. Solskiego 2,Bydgoszcz,18.006278,53.114944,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Solskiego, Bydgoszcz",Noc 8h,55.1
kujawsko-pomorskie,D_04_000266_001,"Kcynia, ul. Wyrzyska 12",Kcynia,17.481806,52.994167,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-29,2023-06-30,ul. Wyrzyska (droga powiatowa),Dzień 16h,60.9
kujawsko-pomorskie,D_04_000266_001,"Kcynia, ul. Wyrzyska 12",Kcynia,17.481806,52.994167,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-29,2023-06-30,ul. Wyrzyska (droga powiatowa),Noc 8h,53.9
kujawsko-pomorskie,D_04_000266_001,"Kcynia, ul. Wyrzyska 12",Kcynia,17.481806,52.994167,"Państwowy monitoring środowiska, art. 26 Poś",2023-12-07,2023-12-08,ul. Wyrzyska (droga powiatowa),Dzień 16h,62
kujawsko-pomorskie,D_04_000266_001,"Kcynia, ul. Wyrzyska 12",Kcynia,17.481806,52.994167,"Państwowy monitoring środowiska, art. 26 Poś",2023-12-07,2023-12-08,ul. Wyrzyska (droga powiatowa),Noc 8h,54.6
kujawsko-pomorskie,D_04_000267_001,"PDH4 - ul. Karpacka 22, Bydgoszcz",Bydgoszcz,18.010361,53.114389,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Wojska Polskiego, Bydgoszcz",Dzień 16h,58.4
kujawsko-pomorskie,D_04_000267_001,"PDH4 - ul. Karpacka 22, Bydgoszcz",Bydgoszcz,18.010361,53.114389,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Wojska Polskiego, Bydgoszcz",Noc 8h,52.9
kujawsko-pomorskie,D_04_000267_002,"PDH5 - ul. Wojska Polskiego 4, Bydgoszcz",Bydgoszcz,18.012861,53.114556,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Wojska Polskiego, Bydgoszcz",Dzień 16h,65.8
kujawsko-pomorskie,D_04_000267_002,"PDH5 - ul. Wojska Polskiego 4, Bydgoszcz",Bydgoszcz,18.012861,53.114556,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Wojska Polskiego, Bydgoszcz",Noc 8h,61
kujawsko-pomorskie,D_04_000268_001,"PDH6 - ul. Toruńska 12, Bydgoszcz",Bydgoszcz,18.00775,53.119194,Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2023-10-10,2023-10-11,"ul. Toruńska, Bydgoszcz",Dzień 16h,66.6
kujawsko-pomorskie,D_04_000268_001,"PDH6 - ul. Toruńska 12, Bydgoszcz",Bydgoszcz,18.00775,53.119194,Pomiar w trybie art.175 ust.2 Poś (pomiary ciągłe),2023-10-10,2023-10-11,"ul. Toruńska, Bydgoszcz",Noc 8h,61.6
kujawsko-pomorskie,D_04_000269_001,"PDH7 - ul. Bernardyńska 4, Bydgoszcz",Bydgoszcz,18.006694,53.120222,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Bernardyńska, Bydgoszcz",Dzień 16h,58.4
kujawsko-pomorskie,D_04_000269_001,"PDH7 - ul. Bernardyńska 4, Bydgoszcz",Bydgoszcz,18.006694,53.120222,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-10,2023-10-11,"ul. Bernardyńska, Bydgoszcz",Noc 8h,52.6
kujawsko-pomorskie,D_04_000270_001,"PDH7 - ul. Górzysta 15, Bydgoszcz",Bydgoszcz,18.017058,53.111178,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,Trasa Uniwersytecka na odcinku od ul. Wojska Polskiego do ul. Jana Pawła II,Dzień 16h,59
kujawsko-pomorskie,D_04_000270_001,"PDH7 - ul. Górzysta 15, Bydgoszcz",Bydgoszcz,18.017058,53.111178,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,Trasa Uniwersytecka na odcinku od ul. Wojska Polskiego do ul. Jana Pawła II,Noc 8h,51.9
kujawsko-pomorskie,D_04_000270_002,"PDH1 - ul. Chorwacka 26, Bydgoszcz",Bydgoszcz,18.017028,53.113028,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,Trasa Uniwersytecka na odcinku od ul. Wojska Polskiego do ul. Jana Pawła II,Dzień 16h,58.9
kujawsko-pomorskie,D_04_000270_002,"PDH1 - ul. Chorwacka 26, Bydgoszcz",Bydgoszcz,18.017028,53.113028,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,Trasa Uniwersytecka na odcinku od ul. Wojska Polskiego do ul. Jana Pawła II,Noc 8h,50.8
kujawsko-pomorskie,D_04_000270_003,"PDH6 - ul. Górzysta 11, Bydgoszcz",Bydgoszcz,18.016944,53.111111,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,Trasa Uniwersytecka na odcinku od ul. Wojska Polskiego do ul. Jana Pawła II,Dzień 16h,58.2
kujawsko-pomorskie,D_04_000270_003,"PDH6 - ul. Górzysta 11, Bydgoszcz",Bydgoszcz,18.016944,53.111111,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,Trasa Uniwersytecka na odcinku od ul. Wojska Polskiego do ul. Jana Pawła II,Noc 8h,51.1
kujawsko-pomorskie,D_04_000271_001,"PDH2 - ul. Glinki 9, Bydgoszcz",Bydgoszcz,18.01825,53.109694,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,ul. Glinki na odcinku od ul. Jana Pawła II do ul. Magnuszewskiej,Dzień 16h,64.4
kujawsko-pomorskie,D_04_000271_001,"PDH2 - ul. Glinki 9, Bydgoszcz",Bydgoszcz,18.01825,53.109694,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,ul. Glinki na odcinku od ul. Jana Pawła II do ul. Magnuszewskiej,Noc 8h,56.5
kujawsko-pomorskie,D_04_000271_002,"PDH3 - ul. Glinki 14c, Bydgoszcz",Bydgoszcz,18.01825,53.109694,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,ul. Glinki na odcinku od ul. Jana Pawła II do ul. Magnuszewskiej,Dzień 16h,64.4
kujawsko-pomorskie,D_04_000271_002,"PDH3 - ul. Glinki 14c, Bydgoszcz",Bydgoszcz,18.01825,53.109694,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,ul. Glinki na odcinku od ul. Jana Pawła II do ul. Magnuszewskiej,Noc 8h,58.5
kujawsko-pomorskie,D_04_000271_003,"PDH5 - ul. Glinki 38, Bydgoszcz",Bydgoszcz,18.024639,53.105444,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,ul. Glinki na odcinku od ul. Jana Pawła II do ul. Magnuszewskiej,Dzień 16h,66.7
kujawsko-pomorskie,D_04_000271_003,"PDH5 - ul. Glinki 38, Bydgoszcz",Bydgoszcz,18.024639,53.105444,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,ul. Glinki na odcinku od ul. Jana Pawła II do ul. Magnuszewskiej,Noc 8h,59.2
kujawsko-pomorskie,D_04_000271_004,"PDH4 - ul. Glinki 28, Bydgoszcz",Bydgoszcz,18.022278,53.107639,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,ul. Glinki na odcinku od ul. Jana Pawła II do ul. Magnuszewskiej,Dzień 16h,66.2
kujawsko-pomorskie,D_04_000271_004,"PDH4 - ul. Glinki 28, Bydgoszcz",Bydgoszcz,18.022278,53.107639,Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2023-10-11,2023-10-12,ul. Glinki na odcinku od ul. Jana Pawła II do ul. Magnuszewskiej,Noc 8h,59.6
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-01,2023-06-02,ul. Poznańska (DW 241),Dzień 12h,65.7
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-01,2023-06-02,ul. Poznańska (DW 241),Dzień 16h,65.1
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-01,2023-06-02,ul. Poznańska (DW 241),Noc 8h,58.1
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-01,2023-06-02,ul. Poznańska (DW 241),Wieczór 4h,62.6
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-03,2023-06-04,ul. Poznańska (DW 241),Dzień 12h,63.5
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-03,2023-06-04,ul. Poznańska (DW 241),Dzień 16h,63.4
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-03,2023-06-04,ul. Poznańska (DW 241),Noc 8h,57.1
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-03,2023-06-04,ul. Poznańska (DW 241),Wieczór 4h,63
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-05,2023-06-06,ul. Poznańska (DW 241),Dzień 12h,65
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-05,2023-06-06,ul. Poznańska (DW 241),Dzień 16h,64.6
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-05,2023-06-06,ul. Poznańska (DW 241),Noc 8h,58.9
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-06-05,2023-06-06,ul. Poznańska (DW 241),Wieczór 4h,63
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-01,2023-07-02,ul. Poznańska (DW 241),Dzień 12h,64.3
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-01,2023-07-02,ul. Poznańska (DW 241),Dzień 16h,64.2
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-01,2023-07-02,ul. Poznańska (DW 241),Noc 8h,58.5
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-01,2023-07-02,ul. Poznańska (DW 241),Wieczór 4h,63.8
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-04,2023-07-05,ul. Poznańska (DW 241),Dzień 12h,65
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-04,2023-07-05,ul. Poznańska (DW 241),Dzień 16h,64.5
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-04,2023-07-05,ul. Poznańska (DW 241),Noc 8h,59.3
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-07-04,2023-07-05,ul. Poznańska (DW 241),Wieczór 4h,62.6
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-09,2023-09-10,ul. Poznańska (DW 241),Dzień 12h,63.9
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-09,2023-09-10,ul. Poznańska (DW 241),Dzień 16h,63.7
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-09,2023-09-10,ul. Poznańska (DW 241),Noc 8h,57.2
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-09,2023-09-10,ul. Poznańska (DW 241),Wieczór 4h,63.2
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-11,2023-09-12,ul. Poznańska (DW 241),Dzień 12h,65.7
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-11,2023-09-12,ul. Poznańska (DW 241),Dzień 16h,65.1
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-11,2023-09-12,ul. Poznańska (DW 241),Noc 8h,59.1
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-11,2023-09-12,ul. Poznańska (DW 241),Wieczór 4h,63
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-12,2023-09-13,ul. Poznańska (DW 241),Dzień 12h,65.5
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-12,2023-09-13,ul. Poznańska (DW 241),Dzień 16h,65.1
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-12,2023-09-13,ul. Poznańska (DW 241),Noc 8h,59.5
kujawsko-pomorskie,D_04_000272_001,"Kcynia, ul. Poznańska 36A",Kcynia,17.481944,52.991444,"Państwowy monitoring środowiska, art. 26 Poś",2023-09-12,2023-09-13,ul. Poznańska (DW 241),Wieczór 4h,63.5
lubelskie,D_06_000370_004,Raciborowice 37,Raciborowice,23.758944,50.944167,Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2023-09-13,2023-09-14,DW844 - Raciborowice 38,Dzień 16h,63
lubelskie,D_06_000370_004,Raciborowice 37,Raciborowice,23.758944,50.944167,Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2023-09-13,2023-09-14,DW844 - Raciborowice 38,Noc 8h,59
lubelskie,D_06_000467_001,"Bełżyce, ul. Lubelska 49",Bełżyce,22.287222,51.176083,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-22,2023-04-23,"Bełżyce, ul. Lubelska 49, DW834",Dzień 16h,62.6
lubelskie,D_06_000467_001,"Bełżyce, ul. Lubelska 49",Bełżyce,22.287222,51.176083,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-22,2023-04-23,"Bełżyce, ul. Lubelska 49, DW834",Noc 8h,55
lubelskie,D_06_000468_002,"Bełżyce, ul. Kościuszki 54",Bełżyce,22.268444,51.1685,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-25,2023-04-26,"Bełżyce, ul. Kościuszki 54, 2423L",Dzień 16h,65
lubelskie,D_06_000468_002,"Bełżyce, ul. Kościuszki 54",Bełżyce,22.268444,51.1685,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-25,2023-04-26,"Bełżyce, ul. Kościuszki 54, 2423L",Noc 8h,56.4
lubelskie,D_06_000469_003,"Bychawa, ul. Partyzantów 5",Bychawa,22.534611,51.013944,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-18,2023-04-19,"Bychawa, ul. Partyzantów 5, DW 834",Dzień 16h,60.7
lubelskie,D_06_000469_003,"Bychawa, ul. Partyzantów 5",Bychawa,22.534611,51.013944,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-18,2023-04-19,"Bychawa, ul. Partyzantów 5, DW 834",Noc 8h,53.2
lubelskie,D_06_000470_001,"Józefów nad Wisłą, ul. Opolska 8B",Józefów nad Wisłą,21.830667,51.041889,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-18,2023-04-19,"Józefów nad Wisłą, ul. Opolska 8B, DW 824",Dzień 16h,63.2
lubelskie,D_06_000470_001,"Józefów nad Wisłą, ul. Opolska 8B",Józefów nad Wisłą,21.830667,51.041889,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-18,2023-04-19,"Józefów nad Wisłą, ul. Opolska 8B, DW 824",Noc 8h,53.5
lubelskie,D_06_000471_001,Niezdów 156,Niezdów,21.914806,51.152056,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-27,2023-04-28,"Niezdów 156, 113477L",Dzień 16h,59.5
lubelskie,D_06_000471_001,Niezdów 156,Niezdów,21.914806,51.152056,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-27,2023-04-28,"Niezdów 156, 113477L",Noc 8h,49.7
lubelskie,D_06_000472_003,Wólka Kolczyńska 77,Wólka Kolczyńska,21.854639,51.06325,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-22,2023-04-23,"Wólka Kolczyńska 77, DW 824",Dzień 16h,61.1
lubelskie,D_06_000472_003,Wólka Kolczyńska 77,Wólka Kolczyńska,21.854639,51.06325,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-22,2023-04-23,"Wólka Kolczyńska 77, DW 824",Noc 8h,56.8
lubelskie,D_06_000473_001,"Józefów nad Wisłą, ul. Urzędowska 38",Józefów nad Wisłą,21.836111,51.039889,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-20,2023-04-21,"Józefów nad Wisłą, ul. Urzędowska 38, 2637L",Dzień 16h,60.4
lubelskie,D_06_000473_001,"Józefów nad Wisłą, ul. Urzędowska 38",Józefów nad Wisłą,21.836111,51.039889,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-20,2023-04-21,"Józefów nad Wisłą, ul. Urzędowska 38, 2637L",Noc 8h,53.2
lubelskie,D_06_000474_001,"Opole Lubelskie, ul. Fabryczna 21",Opole Lubelskie,21.974417,51.147111,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-30,2023-05-01,"Opole Lubelskie, ul. Fabryczna 21, 113477L",Dzień 16h,61.2
lubelskie,D_06_000474_001,"Opole Lubelskie, ul. Fabryczna 21",Opole Lubelskie,21.974417,51.147111,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-30,2023-05-01,"Opole Lubelskie, ul. Fabryczna 21, 113477L",Noc 8h,54.5
lubelskie,D_06_000475_002,"Opole Lubelskie, ul. Fabryczna 118",Opole Lubelskie,21.991528,51.144194,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-27,2023-04-28,"Opole Lubelskie, ul. Fabryczna 118, 113477L",Dzień 16h,58.3
lubelskie,D_06_000475_002,"Opole Lubelskie, ul. Fabryczna 118",Opole Lubelskie,21.991528,51.144194,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-27,2023-04-28,"Opole Lubelskie, ul. Fabryczna 118, 113477L",Noc 8h,48.4
lubelskie,D_06_000476_002,"Opole Lubelskie, ul. Józefowska 24",Opole Lubelskie,21.962472,51.146889,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-09,2023-05-10,"Opole Lubelskie, ul. Józefowska 24, DW 824",Dzień 16h,65.1
lubelskie,D_06_000476_002,"Opole Lubelskie, ul. Józefowska 24",Opole Lubelskie,21.962472,51.146889,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-09,2023-05-10,"Opole Lubelskie, ul. Józefowska 24, DW 824",Noc 8h,57.1
lubelskie,D_06_000477_003,"Opole Lubelskie, ul. Przemysłowa 40",Opole Lubelskie,21.978111,51.138083,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-07,2023-05-08,"Opole Lubelskie, ul. Przemysłowa 40, 2622L",Dzień 16h,57.8
lubelskie,D_06_000477_003,"Opole Lubelskie, ul. Przemysłowa 40",Opole Lubelskie,21.978111,51.138083,"Państwowy monitoring środowiska, art. 26 Poś",2023-05-07,2023-05-08,"Opole Lubelskie, ul. Przemysłowa 40, 2622L",Noc 8h,54.8
lubelskie,D_06_000478_001,"Bychawa, 11 listopada 82",Bychawa,22.522722,51.01975,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-13,2023-04-14,"Bychawa, 11 listopada 82, DW 834",Dzień 12h,65.8
lubelskie,D_06_000478_001,"Bychawa, 11 listopada 82",Bychawa,22.522722,51.01975,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-13,2023-04-14,"Bychawa, 11 listopada 82, DW 834",Dzień 16h,65.2
lubelskie,D_06_000478_001,"Bychawa, 11 listopada 82",Bychawa,22.522722,51.01975,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-13,2023-04-14,"Bychawa, 11 listopada 82, DW 834",Noc 8h,56.9
lubelskie,D_06_000478_001,"Bychawa, 11 listopada 82",Bychawa,22.522722,51.01975,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-13,2023-04-14,"Bychawa, 11 listopada 82, DW 834",Wieczór 4h,62.7
lubelskie,D_06_000478_001,"Bychawa, 11 listopada 82",Bychawa,22.522722,51.01975,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-14,2023-04-15,"Bychawa, 11 listopada 82, DW 834",Dzień 12h,66.5
lubelskie,D_06_000478_001,"Bychawa, 11 listopada 82",Bychawa,22.522722,51.01975,"Państwowy monitoring środowiska, art. 26 Poś",2023-04-14,2023-04-15,"Bychawa, 11 listopada 82, DW 834",Dzień 16h,66
